Layer 1,Layer 2,Layer 3,Layer 4,Layer 5,Layer 6,Layer 7,Layer 8,Layer 9,Layer 10
3.54389,3.81112,8.11119,4.3398,5.26178,8.38266,4.80784,4.54138,0,0
4.60607,2.90126,3.50504,3.39307,3.42742,6.25026,27.1915,20.969,0.268848,0
27.5031,0.864545,0.26663,14.1153,1.55367,0.11234,0,0,0,0
4.29296,111.985,3.8093,0.499646,0.120552,0,0,0,0,0
10.0607,6.09475,44.8104,0.842978,0.755718,1.13303e-05,0,0,0,0
15.9413,0.90809,0,0,0,0,0,0,0,0
2.92372,3.1078,3.03997,5.57233,3.18785,3.43563,3.77611,3.30368,3.38743,3.44484
3.63397,7.27106,5.83239,3.58683,2.98896,5.80249,8.36564,0.209463,0,0
8.39461,26.5387,11.6243,1.07505,0,0,0,0,0,0
3.88419,4.35812,2.96657,6.13799,15.5626,1.77492,0.196405,0,0,0
2.83309,6.62438,5.01574,5.16098,19.6859,0.0510427,0.0287783,0,0,0
26.698,3.48456,0.494218,0.000306406,0.00298221,0,0,0,0,0
4.45443,7.72078,27.1804,7.84344,1.11249,0,0,0,0,0
5.20732,29.5021,1.83469,0.359339,0,0,0,0,0,0
8.02199,6.48595,90.4042,13.115,4.7267,0,0,0,0,0
7.94134,69.5614,2.0603,0,0,0,0,0,0,0
7.13595,7.66792,0,0,1.91999,0,0,0,0,0
12.1901,9.2459,0.515396,0,0,0,0,0,0,0
8.10937,4.39405,3.81067,9.89043,13.7501,5.98138,0,0,0,0
3.1427,8.02515,71.0191,0.000216776,0,0,0.125465,57.3754,0,0
4.53374,37.5585,8.48538,1.82003,0.262552,0,0,0,0,0
13.3357,4.42671,0.0851007,0.56428,0.584637,0,0,0,0,0
4.75741,40.9123,1.27878,0.384262,1.25765,0,0,0,0,0
4.85609,2.98058,10.9443,6.74727,8.00764,8.97654,20.7568,0,0,0
3.2905,8.24489,3.61023,2.86965,3.25936,4.63025,3.37499,5.50262,10.3511,0.0334066
1.20305,3.72525,0,0,0,0,0,0,0,0
6.9705,5.10139,3.91964,15.8588,24.8367,21.0173,0,0,0,0
12.5421,3.42223,5.77286,7.14409,0.510695,1.54158,5.68451,0.302805,1.33393,0
13.5693,6.12498,8.13929,0,0,0,0,0,0,0
2.74881,2.84834,4.30563,2.98373,2.86387,6.85823,16.0568,5.15381,0,0
122.349,47.7506,0.550046,0,0.161275,1.33401,0,0,0,0
4.04735,3.24734,4.21958,2.736,4.48406,4.37873,4.50854,4.76496,0.106959,0
4.36914,11.6415,0.533213,0,1.75086e-05,0,0,0,0,0
12.7718,48.9439,2.045,0.415752,0,0,0,0,0,0
2.9448,2.95644,3.4861,8.33508,12.3112,4.79467,34.5152,3.58254,0.00612364,0
5.83806,3.71076,12.8754,2.03203,1.35211,0.259774,0.118485,0,0,0
4.10865,4.44813,2.87604,3.983,2.88113,2.9578,3.73232,3.3021,7.66525,6.65465
2.90079,5.61608,56.2936,0,0.341767,0.678517,0,0,0,0
6.93272,16.7371,0.0723945,0,0,0,0,0,0,0
4.81224,8.35714,3.3529,0,0,0,0,0,0,0
3.85749,1.44473,0.116654,3.7013,0,0,0,0,0,0
31.9648,12.9387,2.34856,1.58429,0.230675,0,0,0,0,0
146.797,4.91773,1.50292,0.000206612,0,0,0,9.73897,1.41214,0.0222205
3.21775,2.94473,2.96193,5.83179,1.23833,16.0354,7.16895,0,0,0
10.6849,11.9012,6.67665,4.49913,6.99949,0.133575,0,0,0,0
2.86067,3.61371,30.9514,15.4173,13.7043,0.796396,0,0,0,0
10.9791,24.4627,0.964369,0,0,0,0,0,0,0
3.7759,24.7442,5.48254,22.7184,5.19306,0,0,0,0,0
3.39634,5.08497,4.62074,5.34091,17.3903,0.200866,0.186813,0,0,0
3.68006,14.2008,6.60272,8.49508,3.72049,0,1.42349,0.195593,0.000190663,0
2.7473,4.60857,4.81849,50.1636,10.1141,1.17413,0.0680866,0,0,0
8.40021,39.2865,13.5744,1.30813,1.57209e-06,1.12433e-05,0,0,0,0
16.3304,1.69066,0.0449763,0.0968824,0.0386719,0,0,0,0,0
18.6678,9.48425,6.57808,0,0.0101589,0,0,0,0,0
3.04343,3.16532,3.79227,8.03185,5.59399,4.82187,22.0619,1.08944,0,0
2.88672,3.11106,4.25197,3.35817,3.22806,3.29367,2.79691,4.35692,3.11973,3.14253
8.06314,6.63998,3.34763,1.80287,0.0722664,0,0,0,0,0
2.10786,0.161934,0,0,0,0.24625,0.433104,5.32263,0,0
3.12045,3.43385,24.2369,15.4741,7.98666,0.124625,0,0,0,0
3.11729,4.04883,3.63246,3.02045,3.11154,3.27496,2.82895,3.71905,3.20391,3.50441
7.53602,2.90513,0,0,2.58188e-05,6.84594,1.52557,0,0,0
20.4797,82.4391,0,0,3.68537,0.583382,0,0,0.1462,0
8.9682,3.00128,0.0652497,0.236431,0.790226,0,0,0,0,0
2.89802,2.80623,2.79028,5.45192,3.08103,2.87154,3.19562,3.09404,3.84673,3.57901
3.75629,4.94428,38.2523,5.20987,11.3511,0.776186,0,0,0,0
2.99796,3.46574,5.17366,3.87506,7.3299,10.5179,4.47119,3.59299,0.0546702,0
30.6959,5.31545,2.14819,45.5262,0,0,0,0,0,0
2.76433,2.57161,7.64584,10.5391,3.08089,5.88565,0,0,0,0
2.74128,2.80065,3.13604,3.08985,3.07921,3.07621,3.4402,17.5508,1.4984,0.0153197
11.1688,1.05741,0,0,0,0,0,0,0,0
5.92014,7.02443,10.0667,2.80748,1.31831,0.493265,0,0,0,0
3.4449,2.79434,8.06857,35.9936,0,0,0,0,0,0
16.1092,6.41244,8.36637,28.2997,26.9553,0,0,0,0,0
6.48905,23.3383,12.3246,0,0,1.72171,0.716655,0,0,0
3.41377,3.66528,3.51272,4.60452,3.959,6.20319,22.4979,1.14863,0.892447,0
3.28324,4.29262,5.39519,99.8344,2.32095,0,0,0,0,0
2.95276,2.80614,3.39324,3.13039,4.1976,3.14262,2.95446,2.9476,3.4041,3.90441
3.26809,4.19554,10.7528,13.5888,9.55023,0.293093,0.290921,0,0,0
8.12232,13.7514,5.8036,6.36423,6.64469,0.293804,0,0,0,0
26.7565,7.50048,0.986427,0.139014,0,0,0,0,0,0
28.6724,5.20433,4.09113,0,0,0,0,0,0,0
3.48332,9.19486,12.167,14.2598,0.196484,1.91502,0.486498,0,0,0
3.31921,11.6314,5.32571,22.0962,1.97386,1.29733,0,0,0,0
4.551,3.78461,3.08422,3.04319,10.8325,23.7391,0.182762,0,0,0
3.34811,3.10182,2.79827,2.89928,3.78734,3.33451,3.44475,3.03833,2.75019,2.96421
3.27078,2.99969,4.76942,16.0439,86.5346,1.7846,0.0266974,0.221529,0,0
5.81362,0.249842,25.9966,5.44791,0,0,0,0,0,0
8.11487,3.06799,2.86692,3.26946,3.21161,3.21359,2.8046,3.19987,4.09284,2.9167
8.92268,2.91458,3.56311,0.835782,0.224424,5.7038,0.300681,0.637298,0,0
14.1292,29.296,6.9207,0,10.374,0,0,0,0,0
10.8764,3.95355,62.7893,6.70862,21.3387,15.5891,9.01801,0.000402334,0.0575402,0
8.08863,9.88636,14.8598,3.42926,0.324968,0,0,0,0,0
27.9494,15.1175,1.45175,0.00592298,0.515394,0,0,0,0,0
3.36556,3.59732,3.09015,38.0773,3.97575,0.830968,3.08513e-05,0,0,0
3.40701,0.526585,16.9493,0,0,0,0,0,0,0
20.5018,1.40519,0,0,0,0,0,0,0,0
1.36997,0.496161,0,0,1.8137,3.43659,0.707723,0,0,0
38.3997,0.0621269,9.86656,57.7948,5.23356,6.56266e-06,0,0,0,0
28.27,13.205,6.31238,1.06736,1.36775,0,0,0,0,0
2.83341,2.93199,2.92878,5.44861,2.62546,3.81163,2.99485,3.54029,3.54738,3.81875
59.8894,0,0,0,0,0,0,0,0,0
36.5782,13.4773,4.992,3.32905,0,0,0,0,0,0
3.47596,3.35893,2.89342,4.44629,4.84731,10.2589,6.92649,3.35477,2.06632,8.36616e-05
15.7783,3.63486,3.74153,3.34323,3.11934,4.04826,8.21407,0,0,0
4.0454,3.68503,3.59598,11.9141,26.0683,0.291674,0.375714,0.33043,0,0
78.7292,0,1.04318,0,22.5019,0,0,0,0,0
10.0968,16.8798,0.0116176,1.75329,0.475876,1.73718,0,0,0,0
3.20892,5.70414,8.47368,7.18238,4.57042,8.06552,0.22916,0,0,0
3.49469,4.03159,3.60323,7.4763,0,0,0,0,0,0
25.7691,18.5856,0.391934,0,0,0,0,0,0,0
4.01105,2.94608,4.01861,4.22462,4.01265,23.7954,0.43288,0,0,0
6.49767,12.4687,5.06977,4.41417,47.8239,0.0978561,0,0,0,0
9.03217,9.97963,6.38,7.30162,14.7796,0,0,0,0,0
0.539816,3.59776,0.69732,0,0,0,0,0,0,0
3.44558,9.5754,7.73673,1.93489,3.94628e-05,9.35854e-08,0,0,0,0
1.72545,0,0,0.0464574,2.47238,0.674828,4.32736,2.72203,0.129673,0.869193
3.60704,14.5662,4.20455,76.2301,4.60017,2.23043,0,0.638867,0.964153,0.00135549
0.182772,1.45817,0.217523,1.47795,3.98614,24.2931,0,0,0,0
2.97886,3.02576,3.53232,6.34293,23.7756,11.4948,2.55195,0,0,0
3.08799,20.606,19.2477,1.79704,1.35723,0.0631345,0,0,0,0
3.12986,3.80659,22.3508,15.3759,2.7472,0,0,0,0,0
0.935944,3.22935,3.53231,5.42204,0.0403024,0,0,0,0,0
4.91305,3.46503,42.4401,5.71927,0.424303,0.00350764,0,5.00046,0,0
3.73902,17.8245,6.34252,27.7252,0,1.86664,1.19473,0,0,0
9.27563,0.268902,0,0,0,0,0,0,0,0
6.61298,35.7675,45.6408,1.03784,2.79804,0,0,0,0,0
6.32394,4.82206,19.1714,15.5332,0.00222522,1.95897,0.0631427,1.00314,0,0
3.66651,2.98186,4.63892,3.20415,15.0497,4.38009,17.7462,2.55531,0.893238,0.237499
3.05642,8.54398,10.1973,42.8227,2.99502,0.329313,0.389416,0,0,0
6.88412,61.0969,1.89183,0.504013,0,0,0,0,0,0
3.15137,4.0056,7.8387,56.6777,1.92227,0.583569,0,0,0,0
26.0348,15.7492,17.2423,0,0,0.455186,0.448325,0,0,0
3.69917,4.61795,18.1346,6.28431,4.79578,0,0,0,0,0
2.95448,3.09356,3.54838,3.67074,7.57,26.8433,0.14595,0,0,0
13.2535,19.3981,5.13644,0,0,0,0,0,0,0
21.1545,5.74857,0.0792032,5.85574,0.301352,0.000281838,0.00010669,0,0,0
4.75407,19.7542,0.797726,0,0,0,0,0,0,0
14.8599,8.57249,2.66687,0,0,0,0,0,0,0
2.94574,5.90645,2.93389,3.62713,3.34109,4.04474,3.61369,4.69288,31.789,7.91862
3.22384,3.08949,3.24081,3.17694,3.8522,4.91467,7.89642,60.2653,2.95688,0
164.149,11.1736,0.206288,5.3408,0.524426,0,0,0,0,0
2.79401,3.57156,4.03529,15.433,34.3782,7.6178,17.4142,0,0,0
3.09003,3.22991,3.53896,2.88816,5.31389,4.99881,13.7705,66.1036,0.456803,0.00183486
3.27417,14.8914,42.1783,3.1889,0.529816,0,0,0,0,0
12.3571,1.55718,0.745143,0,1.13695,0,75.0461,2.39673,0.207914,0
3.45822,2.74928,3.11701,28.6995,1.05242,7.04925,0,0,0,0
35.0648,45.8042,10.7723,0.0936393,0,0,0,0,0,0
4.11896,4.78687,5.02815,21.9214,27.0408,6.87512,0.00751676,0,0,0
0.610338,9.9448,0,0,0,0,0,0,0,0
3.49769,5.47009,4.36953,17.683,14.139,3.15277,1.89471,0.00185289,0,0
12.89,3.21582,3.68753,3.77488,4.64478,7.1385,28.5812,3.33502,0,0
3.14354,15.2786,1.17199,2.64372,0,0,0,0,0,0
14.8072,34.4169,3.63083,1.39715,0.148165,0.583731,0,0,0,0
3.61184,3.71748,5.9865,6.96334,5.60148,3.05449,14.9426,0.000869876,0,0
3.43351,2.8587,2.90797,8.20833,5.67265,0,0,0,0,0
5.81067,110.78,37.4024,15.4572,3.02167,1.28167,0,0,0,0
2.8376,6.99917,104.797,38.9375,0.822934,0.0723687,0,0,0,0
2.89816,9.08431,19.0269,1.85318,0,0,0,0,0,0
5.56814,6.91248,17.1379,1.28316,1.34074,0.0102031,0,0,0,0
3.71038,16.6824,11.321,1.19303,2.46988,0,0,0,0,0
2.96946,3.72554,5.10403,16.0201,0.969239,0.495397,1.26302,0,0,0
32.1935,2.06364,0.27607,0,0,0,0,0,0,0
2.6744,1.08049,0,0,0,0,0,0,0,0
10.8426,2.1109,0.637426,0.307291,0.0044626,0.00118738,7.4683e-07,0,0,0
13.123,0.0941022,3.48798e-06,0,0,0,0,0,0,0
6.06591,4.14378,5.61034,3.46501,4.06833,5.23123,29.6058,1.34581,0,0.420456
13.8074,0.884993,0.0928073,0,0,0,0,0,0,0
18.0439,0,0,0,0,0,0,0,0,0
7.06739,2.93581,10.8362,16.0032,8.86424,0,0,0,0,0
6.27794,0,4.99007,3.95562,0,0,0,0,0,0
2.81313,3.21818,6.64978,3.62818,3.17749,9.30695,3.75293,6.67313,0,0
3.82021,6.66113,5.02385,3.47157,1.75001,0,0,0,0,0
5.83256,2.57555,0,29.8675,18.8285,0.0630217,0.331424,0,0,0
3.09349,5.57107,5.20451,12.427,30.6222,8.3765,0.174541,0.194296,0,0
3.87274,11.2027,84.9198,6.85956,1.37412,0,0,17.7342,3.21139,0.621233
5.79189,3.88429,7.41253,4.40005,1.14331,0.141599,0,0,0,0
3.49488,3.82956,3.03997,3.34363,3.16903,14.6186,9.73854,3.66655,0,0
11.042,10.1698,36.974,2.11484,0,0,0,0,0,0
5.76123,4.64369,9.53727,2.70613,0,0,0,0,0,0
3.27053,3.28083,3.27205,3.19572,2.9513,5.11482,3.05958,3.1306,3.40809,2.95321
3.68673,3.62888,3.00363,0,0,0.911003,1.28852,1.64853e-06,0,0
3.63113,0.76769,0.163737,0,0,0,0,0,0,0
11.6531,6.84267,10.4806,0.141115,0,2.13069,2.80556,0.638118,0,0
37.6995,1.03169,4.86351,0.810389,0,0,0,0,0,0
6.06241,1.18037,3.4876,1.08005,2.19072,0,0,0,0,0
16.5458,5.02397,0.358716,0.257252,2.35519,0,0,0,0,0
2.95724,2.92608,3.02871,3.47432,12.7946,3.05399,2.97066,14.7023,0,0
16.4908,1.2012,0,0,0,0,0,0,0,0
4.27412,3.94327,4.11002,4.14362,20.9084,12.6556,0.775701,0,0,0
47.1763,18.2779,0.87537,0.0915365,0,0,0,0,0,0
103.893,17.8602,0.314716,0,0,0,0,0,0,0
36.6728,7.42811,0.311119,0.00385178,0,0,0,0,0,0
4.20262,9.72012,0.622777,0.00159904,0,0,0,0,0,0
7.20563,10.6107,0.380384,0.602832,0,0,0,0,0,0
13.792,11.0944,0,0,0,0,0,0,0,0
4.35451,3.69013,3.62318,5.27551,3.35464,4.36415,3.16698,3.64177,8.81475,3.15082
2.89936,3.66862,11.3791,3.14308,6.17655,15.7592,5.39634,0,0,0
8.81242,0.0859492,0.509076,0.452747,3.79504,17.3426,0,0,0,0
2.99902,12.0317,10.1855,2.14842,0,0,0,0,0,0
2.81308,3.95547,5.35717,19.4009,7.98159,11.5533,2.73538,0.129538,0.0186407,0
11.8943,9.06163,1.09137,0.108137,8.2067,0,2.58285,0.0362736,0.112938,0
0.923773,0,7.80641,11.4523,0.0495343,12.8631,0,0,0,0
8.66729,3.11992,6.41322,4.47758,3.81057,7.29633,8.6142,34.0606,1.11263,0.527271
18.3408,28.4105,0,0.722029,0,0,0,0,0,0
24.0605,5.10259,4.3562,14.2072,0,0,0,0,0,0
5.13426,21.5402,51.6994,3.09968,0.00358783,0,0,0,0,0
8.07034,5.02804,7.8842,0,0,0,0,0,0,0
2.77345,4.1477,10.956,3.52338,24.1585,12.7034,0.748864,0,0,0
14.9632,0.31258,0.929359,0,0,0,0,0.0888482,27.5597,0
3.56084,4.9029,32.8517,0.303696,0,0,0,0,0,0
4.39735,3.23902,2.80002,16.9691,6.19355,15.8784,4.41824,0.00106667,0.391455,0
3.3749,2.80317,3.20105,6.48382,0.46097,0.422756,0.181518,5.27166,0,0
4.09634,64.9836,8.10458,4.30241,0,0,0,0,0,0
3.56493,3.43136,2.96166,3.41248,2.82418,14.6044,1.17905,1.83891,0.633289,16.7161
7.35899,122.756,1.58893,2.41068,1.51854e-06,0,0,0,0,0
5.70468,2.86007,6.18234,3.97868,6.35657,8.57821,11.5385,10.1378,0.33962,0.248683
68.1409,7.56905,66.7189,0,0,0,0,0,0,0
16.4729,2.62482,0,13.6777,0,0,0,0,0,0
4.53479,23.381,6.06466,133.533,0.889469,1.69197,0.341574,0.000106209,0,0
2.96232,3.15129,5.25092,27.268,1.14962,2.48996,0,0,0,0
26.2463,15.0005,0.657608,0.0114627,0,0,0,0,0,0
60.898,42.0285,0.483326,0.87511,0,1.214,0,0,0,0
19.1723,13.908,0,1.42082e-05,0.194973,0,0,0,0,0
6.96124,7.4329,14.9793,1.1559,0.235278,0.412596,0,0,0,0
2.87293,3.47872,3.77905,3.00938,3.05857,5.56352,26.405,5.56402,8.92189,0
3.28558,3.6518,2.95799,3.50859,5.53711,2.81397,3.41322,3.04985,3.02015,5.03927
8.60171,4.28828,3.13125,4.66453,3.69827,8.76214,0.288082,0,0,0
22.0386,3.61789,0.454074,0,0,0,0,0,0,0
22.4958,0.701196,0,0,0,0,0,0,0,0
2.7985,3.00479,3.37958,3.31065,3.26731,11.1855,5.71263,1.19204,0.158406,0
4.56788,3.72564,10.7425,2.81458,3.17728,2.74637,6.07488,3.3238,2.94031,3.77814
8.46556,5.99535,4.78551,3.31542,3.34712,3.41,7.25328,4.96286,38.7104,1.09997
46.8997,2.68842,2.33156,3.68564,0.670991,0.171278,0.000251858,0,0,0
7.70559,25.7929,43.0578,0.62513,0.000155877,2.86152e-05,0,0,0,0
17.1313,16.4495,0.0637169,0.0651704,0,0,0,0,0,0
3.49814,7.83471,31.2778,19.3731,29.3131,6.3005,0,0,0,0.973277
7.32692,28.5233,2.63441,13.1111,3.18647,0.191657,0,0.158497,0,0
4.15368,5.05565,14.8025,5.56144,17.5863,0.399137,3.25432,0,0.456743,0
4.2643,2.76853,2.88514,3.13966,2.83767,3.39021,2.78422,2.8273,4.57073,2.85989
2.9962,3.31656,2.81227,2.95156,3.35418,5.94599,22.9877,1.06941,0.230294,0
39.2085,5.93199,34.5114,2.2166,0,0,0,0,0,0
3.61299,4.99193,3.23907,3.41476,2.82662,3.42699,3.64612,3.8229,3.00455,5.09352
4.00814,8.70384,10.4811,15.0112,0.0305034,0.381736,0.599167,0,0,0
2.92996,4.86777,7.32762,5.99361,9.32909,0,0.11171,0.00146661,0,0
70.9208,6.59464,0.000752645,1.71661e-05,0.0898148,0,0,0,0,0
4.31375,2.96301,3.27671,9.3767,24.2368,2.89482,0.172398,0,0,0
11.4301,1.7445,0,0,0,0,0,0,0,0
32.9098,5.9089,1.79183,1.00974,0,0,0,0,0,0
4.3588,2.94266,3.12381,3.76436,5.66565,3.09762,3.79958,6.68799,23.3187,8.76274
68.0175,19.5352,3.89235,0,0,0,0,0,0,0
3.10931,4.29812,49.7115,4.99494,4.53907,4.91243,32.7774,0.379969,0,0
10.0274,3.96853,3.2809,4.05733,4.73474,2.59991,0.428226,0.633361,1.31155,0
7.61089,32.0183,0,0,0,0,0,0,0,0
3.70414,17.3125,19.6022,0.420784,0.535481,0,0,0,0,0
3.80129,7.07929,4.16182,4.19697,18.1384,9.18123,0,0,0,0
3.24329,3.95769,18.8573,13.7131,26.1251,0,0,0.442808,0,0
2.91964,19.0666,0.76557,0.934716,0,2.71771,0.0502605,0,0,0
10.2059,14.0919,0.416042,0,0,0,0,0,0,0
5.21689,3.20059,4.0465,10.8774,0,0,0,0,0,0
3.89297,22.0204,14.7754,0.25809,0,0,0,0,0,0
4.05312,3.32847,3.39708,8.14084,3.4259,4.20761,2.86133,3.00943,30.3447,0.0706465
3.1272,3.47574,4.7662,2.93437,3.92108,7.66982,4.7319,32.6045,2.44098,0
4.55491,3.56391,3.64429,3.07613,3.76594,73.6551,0.0013339,0,0,0
4.40639,2.69553,5.33075,33.1579,0.853586,2.17851,0,0,0,0
3.18241,3.07754,3.93378,5.18411,72.159,0.0339374,0,0,0,0
5.12239,31.4985,0.362579,0.823211,0,0,0,0,0,0
4.22414,76.81,1.14801,0.480565,0,0,0,0,0,0
3.33198,12.3279,18.8274,8.29684,0.603335,0.799022,0,0,0,0
3.53678,19.1305,3.14909,0.00234891,0,0,0,0,0,0
17.1405,2.67344,3.51127,20.169,2.18256,1.22051,22.0539,0.214781,0,0
2.97636,3.89024,2.69435,3.74687,3.39778,3.54915,2.96014,4.18476,4.42664,6.50437
4.20132,9.88758,6.98063,4.72237,0,0,0,0,0,0
8.09624,17.4531,12.7744,0.0906178,0,0,0,0,0,0
3.01521,8.28471,3.49098,2.81602,3.01042,3.37173,2.92344,3.48316,9.22908,3.71465
22.4014,9.87422,0,0,0,0,0,0,0,0
0.197049,19.6732,13.5035,0.614171,0,0,0,0,0,0
3.08705,4.34824,3.14219,2.83942,3.17494,5.86557,9.82436,3.78906,15.6258,3.38191
3.04589,28.1217,4.10719,3.57628,1.41199,1.10767,0.384489,0.686354,0.115599,0
5.05127,11.2576,29.2878,0,1.47966,0,0,0,0,0
6.86713,3.77686,3.33406,2.93447,3.15173,3.08166,3.39868,5.0711,5.74574,8.47035
3.27995,3.23214,5.57338,5.18823,3.31025,4.08019,0,0,0,0
101.814,6.59973,1.43504,0,0,0,0,0,0,0
36.0662,0,0,0,0,0.0912691,112.747,0,0,0
3.88212,24.7933,48.1364,2.15981,0,0,0,0,0,0
3.70346,4.27956,0,0.334758,0,0,0,0,0,0
2.85142,3.08063,2.97352,3.78259,3.12516,2.98217,8.44721,0.00471894,0,0
15.9174,2.24644,1.47718,1.74121,0,0,0,0,0,0
2.81523,5.54539,1.00043e-06,0,0,3.8127,0,0,0,0
3.3693,7.3269,0.51792,3.88462e-05,0,7.68753,0,0,0,0
3.93451,30.9515,21.7447,2.44468,0.392658,0,0,0,0,0
3.16924,3.33526,3.15909,8.49912,41.2572,9.89453,2.28772e-05,0,0,0
5.53857,3.30351,3.07767,2.927,2.98771,4.21792,5.44683,42.5141,2.00523,0.625374
9.42126,18.8558,14.0813,0,0,0,0.374821,0.39021,0,0
10.5938,1.07186,2.27374,2.72622,0.109966,24.5389,1.61494,0,0,0
8.90222,45.7552,0.531176,6.36209,0,0,0,0,0,0
3.14534,4.34666,3.04059,2.95145,3.07644,3.19231,3.06577,33.2532,21.5444,0.351241
3.39141,5.10222,37.1924,9.91187,0.0365624,0.0922636,0,0,0,0
2.78089,2.99104,3.40824,3.21289,3.6302,2.8819,3.21733,2.8899,3.5702,4.21039
5.20451,8.00217,0.595362,0.226803,4.14184,0,0.769793,0,0,0
3.58153,3.10755,6.01398,6.0606,44.6493,10.5516,3.29124,1.66002,1.3131,0.0122856
32.1534,2.54568,0.662573,6.7129,0,0,0,0,0,0
2.93465,4.74217,14.061,4.34223,1.75838,0.294728,0.433436,1.78186,0,0
6.93644,6.2012,1.94938,0.962212,4.66579,0.339186,0,0,0.491062,0
3.23886,35.6138,55.0599,0.253897,2.42706,1.07534,0,0,0,0
18.5691,30.4429,0.965543,0,0,0,0,0,0,0
6.8908,7.18416,2.82489,2.89172,6.90643,3.0243,3.46985,5.61377,16.4398,15.3603
4.28436,14.4615,0.264251,0.0576262,0,0,0,0,0,0
3.40498,2.99267,5.5058,14.4018,19.2436,3.30984,0.0905766,1.7257,0,0
2.74911,2.97379,3.04287,3.30741,4.78169,3.20376,3.68275,3.07897,3.45112,3.33099
6.13894,13.3344,2.8574,0.683711,0,0,0,0,0,0
3.48169,4.68215,3.50683,1.619,0.657484,0.655849,10.0242,0,0,0
3.66093,6.91088,3.16811,2.73685,4.0577,3.47426,3.52979,2.96769,3.74233,12.8522
5.46477,11.4862,11.6605,0.143251,0.327203,0,0,0,0,0
30.685,30.5335,0.342302,0,0.0202065,0,0.792782,0,0,0
12.8121,25.5349,13.6682,15.578,0.098027,0,0,0,0,0
3.03229,4.70767,4.92792,11.8578,4.04225,8.86559,0.252234,0,0,0
5.54531,3.4406,21.0892,3.9435,3.54272,44.5675,7.4502,10.4536,0,0
4.10828,49.9659,10.2171,11.6637,0,0,0,0,0,0
3.0671,2.92311,3.19519,4.6031,3.40924,3.5996,5.29301,2.97785,2.95877,3.29251
6.46712,4.24148,3.41895,13.5233,50.375,0.651817,1.20593,0,0,0
5.02479,24.669,12.747,10.6185,0.912943,0,8.14967,0,0,0.0735399
4.42911,15.7372,0.315108,0,0,0,0,0,0,0
2.89069,4.46796,6.80231,4.31974,0,1.8531,0.00175647,0,0,0
3.05497,3.83577,5.24856,14.6616,3.0614,0.0848689,0,5.33566,0,0
2.88565,3.10146,7.63424,5.69603,5.80392,2.4544,0,0,0,0
28.9417,45.6538,4.02767,0.397458,0,0,0,0,0,0
42.8325,20.8215,4.5119,1.01358e-06,0,6.3212e-05,0,0,0,0
1.88782,2.79511,0.285905,0,87.3959,0,4.41728,0.000389514,0,0
5.01333,4.33326,28.4263,0,0,0,0,0,0,0
3.32682,3.56243,9.95941,5.38341,0.709118,2.06396,0,0,0,0
8.72419,3.10295,1.1966,6.27646,4.33313,1.04256,0,0,0,0
6.06372,29.3274,9.21359,29.1197,0,0,0,0,0,0
3.06708,5.19422,2.78492,3.16605,3.55829,3.99298,4.22602,2.95715,4.02373,4.89399
7.31382,10.2274,0.263142,0.423914,0.798234,0.00150032,0.674424,0,0,0
3.71914,5.17857,5.47374,2.9043,9.36328,4.59128,7.28261,4.02106,2.43345,8.36375
3.22821,2.69422,5.83451,3.10115,2.87251,3.7247,4.41574,9.07785,3.50039,3.52727
3.03292,3.30469,3.05092,20.1162,25.8189,0.367575,0,0,0,0
9.81783,3.43922,6.31725,3.29317,3.54413,4.30859,3.45258,3.56115,4.41309,1.63261
47.3517,7.91227,4.79728,0.85601,2.50511,0,0,0,0,0
3.51032,3.19256,4.00352,5.64468,59.7423,8.93076,2.59022,0,0,0
9.38222,6.46187,6.39528,3.51566,1.61056,0.0821908,0,0,0,0
3.25007,3.02243,3.73061,3.04305,8.40702,3.0562,0.553053,13.2578,4.34513,0
17.3421,16.854,10.2625,5.4926,0.0540091,0,0.528765,0,0,0
3.10708,3.1393,2.96264,4.17263,4.33304,5.16314,11.7759,1.32695,0.732552,0
4.15937,2.63568,6.30672,5.28901,10.3607,0.746753,0.0414172,0,0,0
3.36484,3.10496,3.98775,4.5907,13.6345,10.3438,2.97375,0,0,0
3.25006,4.48746,3.12514,3.17118,5.37218,5.87626,14.0522,10.0075,5.01657,0.32881
3.29131,3.7401,9.77016,4.8956,0,1.07324,0,0,0,0
2.2165,2.01026,0,1.71718,0,0,0,0,0,0
21.0493,1.12528,0,0,0,0,0,0,0,0
8.65743,12.2397,10.8363,0.429752,0,0,0,0,0,0
29.6002,72.9022,0.142233,1.32916,3.43718,0.124969,0.55647,0,0,0
2.83907,4.44377,3.43847,3.04421,3.21571,9.40706,8.49385,0.177758,1.34888,0.229923
12.4204,5.02645,5.80812,23.9175,7.91125,13.6852,0,0,0,0
2.7243,4.32646,3.65925,3.03442,10.166,0.112859,0.373743,0,0,0
8.49575,16.2979,4.112,1.39437,3.25132,0,0,0,0,0
19.0038,8.77479,3.22806,4.79318,3.34228,3.8507,3.54411,4.52012,0,0
3.65987,5.60872,5.68939,10.5313,5.895,4.05453,0,0,0,0
26.1616,3.41176,0.623769,1.19443,0,0,0,0,0,0
23.6513,0,0,0,0.110033,0.331205,1.08136,7.84954e-07,0.066154,0
3.8777,4.42233,0.788696,34.828,3.38743,1.84041,0,0,0,0
5.23822,1.56935,94.938,3.90116,0.38819,0,0,0,0,0
5.11715,0.0122735,0,0,0,0.0729086,4.89531,0.968589,0.522113,0.138137
